taxonID	property	value	remarks
10928	CITES	Appendix I	
10941	CITES	Appendix I	
10946	CITES	Appendix I	
10947	CITES	Appendix I	
10958	CITES	Appendix I	
10969	CITES	Appendix I	
10978	CITES	Appendix I	Appendix I:All populations except those included in Appendix II. Appendix II:Population of BR and population of EC.
10988	CITES	Appendix I	
11005	CITES	Appendix I	
11020	CITES	Appendix I	Appendix I:Formerly included in Balaena spp.
11033	CITES	Appendix I	
11059	CITES	Appendix I	
11071	CITES	Appendix I	Appendix I:All populations now on Appendix I with Cheloniidae spp.
11078	CITES	Appendix I	
11082	CITES	Appendix I	Appendix I:Formerly listed under synonym Presbytis entellus.
11089	CITES	Appendix I	
11136	CITES	Appendix I	
11137	CITES	Appendix I	
11141	CITES	Appendix I	
11162	CITES	Appendix I	
11180	CITES	Appendix I	
11194	CITES	Appendix I	
11205	CITES	Appendix I	
11206	CITES	Appendix I	
11207	CITES	Appendix I	
11211	CITES	Appendix I	
11218	CITES	Appendix I	
11269	CITES	Appendix I	
11271	CITES	Appendix I	
12198	CITES	Appendix I	
12206	CITES	Appendix I	
12212	CITES	Appendix I	
12214	CITES	Appendix I	
12218	CITES	Appendix I	
12219	CITES	Appendix I	Appendix I:Populations of CM, NG.
12225	CITES	Appendix I	
12226	CITES	Appendix I	
12227	CITES	Appendix I	
12231	CITES	Appendix I	
12232	CITES	Appendix I	
12244	CITES	Appendix I	
12251	CITES	Appendix I	
12256	CITES	Appendix I	
12271	CITES	Appendix I	Appendix I:Populations of BD, IN, TH. Appendix II:All populations except those of BD, IN, TH.
12273	CITES	Appendix I	
12279	CITES	Appendix I	
12286	CITES	Appendix I	
12292	CITES	Appendix I	
12296	CITES	Appendix I	Appendix I: Appendix II:Only the populations of Eswatini, Namibia and South Africa; all other populations are included in Appendix I. Populations of Eswatini and South Africa: for the exclusive purpose of allowing international trade in live animals to appropriate and acceptable destinations and hunting trophies. Population of Namibia: for the exclusive purpose of allowing international trade in live animals for in-situ conservation only, and only within the natural and historical range of Ceratotherium simum in Africa. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.
12301	CITES	Appendix I	
12317	CITES	Appendix I	
12330	CITES	Appendix I	
12335	CITES	Appendix I	
12629	CITES	Appendix I	
12843	CITES	Appendix I	
12877	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
12962	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
13006	CITES	Appendix I	
13064	CITES	Appendix I	
13121	CITES	Appendix I	
13147	CITES	Appendix I	
13183	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
13629	CITES	Appendix I	Appendix I:Includes generic synonyms Neogomesia & Roseocactus
13762	CITES	Appendix I	
13824	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
13860	CITES	Appendix I	
14050	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14136	CITES	Appendix I	
14166	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14172	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14252	CITES	Appendix I	
14325	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14345	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14439	CITES	Appendix I	
14450	CITES	Appendix I	
14479	CITES	Appendix I	
14513	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14520	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14591	CITES	Appendix I	
14600	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14615	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
14624	CITES	Appendix I	Appendix I:Includes generic synonyms Neogomesia & Roseocactus
14702	CITES	Appendix I	Appendix I:Includes generic synonyms Neogomesia & Roseocactus
14735	CITES	Appendix I	
14745	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
14767	CITES	Appendix I	
14769	CITES	Appendix I	
14885	CITES	Appendix I	
15036	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
15076	CITES	Appendix I	
15151	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
15243	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
15262	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
15386	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
15387	CITES	Appendix I	
15395	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
15424	CITES	Appendix I	
15428	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
15492	CITES	Appendix I	
15573	CITES	Appendix I	
15632	CITES	Appendix I	
15649	CITES	Appendix I	
15654	CITES	Appendix I	
15894	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
16025	CITES	Appendix I	
16046	CITES	Appendix I	
16115	CITES	Appendix I	
16257	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
16333	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
16337	CITES	Appendix I	
16347	CITES	Appendix I	
16354	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
16430	CITES	Appendix I	
16674	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
16716	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
16727	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
16845	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
16891	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
16975	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
17042	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
17078	CITES	Appendix I	
17168	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
17214	CITES	Appendix I	
17225	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
17408	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
17452	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
17547	CITES	Appendix I	
17592	CITES	Appendix I	
17594	CITES	Appendix I	
17663	CITES	Appendix I	
17704	CITES	Appendix I	
17824	CITES	Appendix I	
17930	CITES	Appendix I	
17944	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
18004	CITES	Appendix I	
18039	CITES	Appendix I	
18158	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
18189	CITES	Appendix I	Appendix I:Includes generic synonyms Neogomesia & Roseocactus
18195	CITES	Appendix I	
18270	CITES	Appendix I	
18341	CITES	Appendix I	
18383	CITES	Appendix I	
18433	CITES	Appendix I	
18492	CITES	Appendix I	
18515	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
18553	CITES	Appendix I	
18569	CITES	Appendix I	
18591	CITES	Appendix I	
18695	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
18804	CITES	Appendix I	
18813	CITES	Appendix I	
18824	CITES	Appendix I	
18892	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
18997	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
19024	CITES	Appendix I	
19045	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
19055	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
19109	CITES	Appendix I	
19134	CITES	Appendix I	
19176	CITES	Appendix I	
19220	CITES	Appendix I	
19242	CITES	Appendix I	
19248	CITES	Appendix I	
19310	CITES	Appendix I	
19473	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
19507	CITES	Appendix I	Appendix I:Includes A. haworthioides var. aurantiaca
19613	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
19620	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
19644	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
19801	CITES	Appendix I	Appendix I:Includes A. laeta var. maniaensis
19831	CITES	Appendix I	
19834	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
19877	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
20030	CITES	Appendix I	
20047	CITES	Appendix I	
20048	CITES	Appendix I	
20098	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
20112	CITES	Appendix I	
20136	CITES	Appendix I	
20139	CITES	Appendix I	
20187	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
20244	CITES	Appendix I	
20271	CITES	Appendix I	
20310	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
20378	CITES	Appendix I	
20409	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
20415	CITES	Appendix I	
20569	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
20588	CITES	Appendix I	
20615	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
20657	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
20701	CITES	Appendix I	
20749	CITES	Appendix I	
20788	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
20879	CITES	Appendix I	
20895	CITES	Appendix I	
20909	CITES	Appendix I	
20915	CITES	Appendix I	
20938	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
20997	CITES	Appendix I	
21066	CITES	Appendix I	
21123	CITES	Appendix I	
21141	CITES	Appendix I	
21176	CITES	Appendix I	
21264	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
21277	CITES	Appendix I	Appendix I:Includes generic synonyms Neogomesia & Roseocactus
21376	CITES	Appendix I	
21406	CITES	Appendix I	
21416	CITES	Appendix I	
21463	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
21561	CITES	Appendix I	
21767	CITES	Appendix I	
21791	CITES	Appendix I	
21851	CITES	Appendix I	
21925	CITES	Appendix I	
22072	CITES	Appendix I	
22209	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
22217	CITES	Appendix I	
22225	CITES	Appendix I	
22260	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
22489	CITES	Appendix I	
22530	CITES	Appendix I	
22647	CITES	Appendix I	
22677	CITES	Appendix I	
22715	CITES	Appendix I	
22794	CITES	Appendix I	
22795	CITES	Appendix I	
22857	CITES	Appendix I	
23085	CITES	Appendix I	
23193	CITES	Appendix I	Appendix I:Includes E. cylindrifolia ssp. tuberifera.
23277	CITES	Appendix I	
23356	CITES	Appendix I	
23450	CITES	Appendix I	
23498	CITES	Appendix I	
23550	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
23566	CITES	Appendix I	
23600	CITES	Appendix I	
23616	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
23660	CITES	Appendix I	
23745	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
23751	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
23775	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
23835	CITES	Appendix I	
23860	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
23903	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
24004	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
24066	CITES	Appendix I	
24069	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
24092	CITES	Appendix I	
24119	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
24165	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
24203	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
24310	CITES	Appendix I	
24316	CITES	Appendix I	
24330	CITES	Appendix I	
24431	CITES	Appendix I	
24472	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
24505	CITES	Appendix I	
24707	CITES	Appendix I	Appendix I:Includes A. compressa vars. paucituberculata, rugosquamosa & schistophila.
24757	CITES	Appendix I	
24774	CITES	Appendix I	
24815	CITES	Appendix I	
24864	CITES	Appendix I	
24892	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
24909	CITES	Appendix I	
24942	CITES	Appendix I	
25013	CITES	Appendix I	
25109	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
25138	CITES	Appendix I	Appendix I:Included in Ariocarpus spp.
25150	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
25161	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
25178	CITES	Appendix I	
25339	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
25351	CITES	Appendix I	
25352	CITES	Appendix I	Appendix I:Includes E. decaryi vars. ampanihyensis, robinsonii &spirosticha.
25367	CITES	Appendix I	Appendix I:Includes the subspecies solisioides
25426	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
25526	CITES	Appendix I	
25762	CITES	Appendix I	
25821	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
25841	CITES	Appendix I	
25877	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
25895	CITES	Appendix I	
25902	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
25968	CITES	Appendix I	Appendix I:All populations
26024	CITES	Appendix I	
26057	CITES	Appendix I	
26167	CITES	Appendix I	
26223	CITES	Appendix I	
26281	CITES	Appendix I	
26326	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
26342	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
26352	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
26370	CITES	Appendix I	
26400	CITES	Appendix I	
26458	CITES	Appendix I	Appendix I: Originally a synonym of Pachypodium baronii var. windsorii, P. windsorii was split from Pachypodium baronii in 2007 following the revision of the CITES Aloe and Pachypodium checklist.
26464	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
26492	CITES	Appendix I	
26543	CITES	Appendix I	
26732	CITES	Appendix I	
26865	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
26931	CITES	Appendix I	Appendix I:Includes subspecies despainii & winkleri.
26937	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
27060	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
27073	CITES	Appendix I	
27137	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
27242	CITES	Appendix I	
27263	CITES	Appendix I	Appendix I:Includes E. moratii vars. antsingiensis, bemarahensis &multiflora.
27546	CITES	Appendix I	
27568	CITES	Appendix I	
27615	CITES	Appendix I	
27661	CITES	Appendix I	
27663	CITES	Appendix I	
27815	CITES	Appendix I	
27816	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
27872	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
27914	CITES	Appendix I	
27918	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
27947	CITES	Appendix I	Appendix I:All populations
27959	CITES	Appendix I	
28010	CITES	Appendix I	
28088	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
28135	CITES	Appendix I	
28161	CITES	Appendix I	
28405	CITES	Appendix I	
28489	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
28526	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
28569	CITES	Appendix I	
28572	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
28648	CITES	Appendix I	
28657	CITES	Appendix I	Appendix I:Included in Ariocarpus spp.
28680	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
28749	CITES	Appendix I	
28817	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
28830	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
28867	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
28895	CITES	Appendix I	Appendix I:Includes E. cremersii fa. viridifolia & E. c. var. rakotozafyi.
28910	CITES	Appendix I	
28924	CITES	Appendix I	
28936	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
29181	CITES	Appendix I	
29201	CITES	Appendix I	Appendix I:Includes generic synonyms Gymnocactus, Normanbokea & Rapicactus, & some species formerly listed in Neolloydia
29228	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
29245	CITES	Appendix I	
29372	CITES	Appendix I	
29522	CITES	Appendix I	
29612	CITES	Appendix I	Appendix I:Originally listed as S. alabamensis alabamensis
29622	CITES	Appendix I	Appendix I:Originally listed as S. jonesii.
29634	CITES	Appendix I	
